ID	CSM5LLGB	CSM6J2H9	CSM79HGR	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5MEAB	ESM5MEB9	ESM5MEC7	ESM5MEDP	ESM5MEE2	ESM5MEEJ	ESM718U9	ESM7F5AE	HSM5MD6S	HSM67VDR	HSM67VDT	HSM6XRQC	HSM6XRTE	HSM7CZ2X	HSM7J4JV	HSMA33J1
gi|289178295|gb|ADC85541.1|	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
gi|290506|gb|AAA62009.1|	0.0	0.0	0.0	4.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0
gi|290864|gb|AAA24920.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|291292284|gb|ADD92014.1|	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0
gi|291292286|gb|ADD92015.1|	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
gi|291292288|gb|ADD92016.1|	0.0	0.0	5.0	3.0	5.0	1.0	0.0	4.0	2.0	4.0	3.0	4.0	0.0	2.0	4.0	4.0	2.0	0.0	2.0	1.0	0.0	2.0
gi|291609511|gb|EFF38777.1|	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	2.0	0.0	3.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
gi|291609515|gb|EFF38781.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2920316|dbj|BAA25004.1|	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	4.0	0.0	0.0	3.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0
gi|2921423|gb|AAC04774.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2921740|gb|AAC38196.1|	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|29242769|gb|AAL50186.1|	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	3.0	0.0	1.0	2.0	2.0	0.0
gi|292673290|dbj|BAI94821.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|292673292|dbj|BAI94822.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|292673294|dbj|BAI94823.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|29337663|gb|AAO75467.1|	0.0	0.0	3.0	7.0	4.0	1.0	3.0	5.0	2.0	2.0	2.0	3.0	1.0	7.0	2.0	1.0	3.0	1.0	4.0	1.0	2.0	1.0
gi|29337670|gb|AAO75474.1|	1.0	0.0	4.0	4.0	3.0	1.0	2.0	2.0	1.0	2.0	2.0	5.0	2.0	5.0	2.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0
gi|29337672|gb|AAO75476.1|	0.0	0.0	2.0	3.0	3.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	4.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
gi|29337758|gb|AAO75562.1|	1.0	0.0	7.0	6.0	8.0	3.0	2.0	5.0	4.0	8.0	6.0	8.0	2.0	4.0	4.0	6.0	7.0	0.0	5.0	4.0	2.0	2.0
gi|29337761|gb|AAO75565.1|	0.0	0.0	6.0	9.0	8.0	5.0	4.0	7.0	6.0	9.0	7.0	11.0	6.0	6.0	5.0	5.0	10.0	2.0	7.0	2.0	1.0	3.0
gi|29338338|gb|AAO76139.1|	0.0	2.0	12.0	16.0	13.0	3.0	8.0	6.0	12.0	13.0	4.0	13.0	4.0	15.0	12.0	10.0	13.0	5.0	11.0	4.0	5.0	8.0
gi|29339068|gb|AAO76866.1|	0.0	0.0	3.0	1.0	5.0	0.0	0.0	7.0	5.0	3.0	4.0	4.0	0.0	3.0	3.0	1.0	6.0	1.0	7.0	1.0	2.0	1.0
gi|29339069|gb|AAO76867.1|	0.0	0.0	2.0	2.0	2.0	0.0	1.0	3.0	1.0	1.0	1.0	2.0	0.0	5.0	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0
gi|29339074|gb|AAO76872.1|	0.0	0.0	4.0	5.0	5.0	2.0	3.0	5.0	3.0	3.0	1.0	5.0	0.0	10.0	3.0	3.0	6.0	0.0	4.0	1.0	1.0	1.0
gi|29339078|gb|AAO76876.1|	0.0	0.0	3.0	8.0	4.0	0.0	4.0	3.0	4.0	6.0	4.0	5.0	0.0	2.0	4.0	5.0	5.0	1.0	7.0	3.0	0.0	0.0
gi|29339180|gb|AAO76978.1|	0.0	0.0	12.0	17.0	15.0	5.0	6.0	13.0	8.0	14.0	11.0	17.0	0.0	16.0	19.0	12.0	17.0	1.0	16.0	8.0	3.0	5.0
gi|29339187|gb|AAO76985.1|	0.0	0.0	9.0	11.0	15.0	2.0	5.0	8.0	7.0	6.0	4.0	10.0	4.0	4.0	4.0	8.0	8.0	3.0	6.0	4.0	3.0	2.0
gi|29339421|gb|AAO77218.1|	0.0	0.0	6.0	0.0	4.0	0.0	0.0	3.0	2.0	2.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0
gi|29339510|gb|AAO77306.1|	0.0	0.0	6.0	2.0	5.0	1.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0
gi|29339941|gb|AAO77736.1|	0.0	1.0	3.0	5.0	4.0	1.0	6.0	8.0	6.0	6.0	4.0	5.0	2.0	3.0	6.0	10.0	7.0	0.0	5.0	6.0	2.0	3.0
gi|29340164|gb|AAO77958.1|	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|29340261|gb|AAO78054.1|	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|29340283|gb|AAO78076.1|	0.0	0.0	7.0	4.0	6.0	1.0	0.0	4.0	2.0	3.0	0.0	4.0	1.0	6.0	4.0	2.0	3.0	1.0	4.0	0.0	2.0	0.0
gi|29340395|gb|AAO78188.1|	0.0	0.0	4.0	3.0	3.0	2.0	1.0	1.0	3.0	4.0	1.0	4.0	1.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	0.0	0.0
gi|29340408|gb|AAO78200.1|	0.0	0.0	2.0	1.0	2.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
gi|29340444|gb|AAO78236.1|	0.0	0.0	2.0	4.0	4.0	2.0	0.0	4.0	7.0	4.0	3.0	4.0	0.0	7.0	1.0	5.0	4.0	2.0	4.0	1.0	0.0	2.0
gi|29340474|gb|AAO78266.1|	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
gi|29340639|gb|AAO78430.1|	0.0	0.0	9.0	4.0	1.0	1.0	3.0	4.0	4.0	3.0	2.0	3.0	2.0	3.0	2.0	2.0	4.0	0.0	4.0	0.0	1.0	1.0
gi|29340843|gb|AAO78633.1|	0.0	0.0	1.0	4.0	5.0	1.0	2.0	3.0	6.0	4.0	2.0	4.0	4.0	4.0	1.0	2.0	4.0	2.0	4.0	2.0	0.0	2.0
gi|29340846|gb|AAO78636.1|	0.0	0.0	1.0	3.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|29340970|gb|AAO78760.1|	0.0	0.0	4.0	5.0	5.0	2.0	3.0	5.0	4.0	3.0	3.0	5.0	0.0	5.0	5.0	4.0	6.0	0.0	5.0	2.0	1.0	1.0
gi|29341089|gb|AAO78878.1|	0.0	0.0	5.0	6.0	5.0	0.0	2.0	4.0	4.0	7.0	3.0	4.0	2.0	2.0	3.0	2.0	7.0	0.0	8.0	2.0	0.0	3.0
gi|29341100|gb|AAO78889.1|	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0
gi|29341174|gb|AAO78963.1|	0.0	1.0	5.0	3.0	4.0	1.0	0.0	3.0	2.0	1.0	1.0	8.0	1.0	3.0	1.0	2.0	6.0	0.0	4.0	1.0	0.0	0.0
gi|29341279|gb|AAO79067.1|	0.0	0.0	1.0	8.0	5.0	0.0	2.0	6.0	4.0	5.0	4.0	5.0	3.0	8.0	4.0	7.0	6.0	0.0	6.0	2.0	2.0	1.0
gi|29341280|gb|AAO79068.1|	0.0	0.0	6.0	8.0	6.0	2.0	7.0	4.0	6.0	6.0	5.0	8.0	3.0	5.0	4.0	6.0	8.0	2.0	6.0	4.0	2.0	2.0
gi|29341282|gb|AAO79070.1|	0.0	0.0	5.0	3.0	6.0	0.0	6.0	5.0	8.0	7.0	2.0	5.0	1.0	6.0	2.0	2.0	6.0	0.0	3.0	3.0	0.0	5.0
gi|29341304|gb|AAO79092.1|	0.0	0.0	2.0	3.0	4.0	0.0	1.0	3.0	4.0	6.0	3.0	1.0	0.0	4.0	4.0	3.0	7.0	0.0	3.0	0.0	0.0	1.0
gi|29341307|gb|AAO79095.1|	0.0	0.0	8.0	15.0	8.0	1.0	3.0	7.0	3.0	7.0	3.0	15.0	5.0	8.0	7.0	3.0	9.0	2.0	4.0	3.0	2.0	7.0
gi|29341308|gb|AAO79096.1|	0.0	0.0	13.0	15.0	11.0	4.0	7.0	7.0	11.0	8.0	4.0	18.0	4.0	11.0	10.0	8.0	16.0	6.0	8.0	5.0	4.0	4.0
gi|29341311|gb|AAO79099.1|	0.0	0.0	9.0	12.0	8.0	3.0	8.0	11.0	9.0	8.0	4.0	14.0	5.0	9.0	8.0	6.0	9.0	6.0	7.0	5.0	5.0	5.0
gi|29341390|gb|AAO79178.1|	0.0	0.0	3.0	8.0	5.0	1.0	5.0	5.0	7.0	2.0	3.0	5.0	0.0	3.0	5.0	5.0	6.0	0.0	6.0	2.0	0.0	2.0
gi|29341409|gb|AAO79197.1|	0.0	0.0	3.0	6.0	2.0	1.0	2.0	4.0	5.0	2.0	4.0	1.0	0.0	5.0	4.0	1.0	4.0	0.0	5.0	1.0	0.0	0.0
gi|29341410|gb|AAO79198.1|	0.0	0.0	4.0	7.0	3.0	0.0	0.0	5.0	5.0	2.0	4.0	1.0	1.0	4.0	2.0	1.0	3.0	0.0	4.0	3.0	0.0	1.0
gi|29341569|gb|AAO79356.1|	0.0	0.0	5.0	3.0	3.0	0.0	0.0	1.0	2.0	2.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0
gi|29341714|gb|AAO79500.1|	0.0	0.0	8.0	8.0	7.0	4.0	4.0	6.0	6.0	6.0	3.0	11.0	6.0	7.0	5.0	4.0	7.0	1.0	9.0	2.0	2.0	1.0
gi|29341995|gb|AAO79780.1|	0.0	0.0	2.0	3.0	3.0	1.0	0.0	2.0	2.0	1.0	3.0	2.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	1.0	0.0	1.0
gi|294337897|emb|CBJ55484.1|	0.0	0.0	5.0	9.0	10.0	2.0	1.0	5.0	5.0	3.0	4.0	8.0	1.0	2.0	8.0	9.0	3.0	1.0	6.0	3.0	6.0	1.0
gi|294337899|emb|CBJ55485.1|	0.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	1.0	3.0	2.0	1.0	1.0	1.0	3.0	1.0	0.0	2.0	1.0	0.0	1.0
gi|294874572|gb|ADF47156.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|2952030|gb|AAC05445.1|	0.0	0.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
gi|29604684|dbj|BAC68753.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|296060720|emb|CBH32823.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|296692|emb|CAA48630.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|296763|emb|CAA39321.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|298239724|gb|ADI70667.1|	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
gi|298239738|gb|ADI70674.1|	0.0	0.0	0.0	3.0	5.0	0.0	3.0	3.0	5.0	3.0	4.0	5.0	1.0	5.0	5.0	3.0	2.0	2.0	3.0	2.0	2.0	2.0
gi|298239750|gb|ADI70680.1|	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
gi|2983239|gb|AAC06835.1|	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
gi|2983304|gb|AAC06895.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
gi|2983305|gb|AAC06896.1|	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
gi|2983306|gb|AAC06897.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2988379|dbj|BAA25316.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|299776170|gb|EFI72736.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
gi|299776171|gb|EFI72737.1|	0.0	0.0	4.0	2.0	5.0	1.0	2.0	4.0	2.0	4.0	3.0	3.0	1.0	4.0	2.0	3.0	3.0	1.0	4.0	2.0	2.0	1.0
gi|30026304|gb|AAO84266.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3005595|gb|AAC09325.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|301072203|gb|ADK56057.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|301072204|gb|ADK56058.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|301072211|gb|ADK56065.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|302028446|gb|ADK91093.1|	0.0	0.0	2.0	2.0	2.0	0.0	0.0	3.0	2.0	1.0	2.0	4.0	1.0	2.0	0.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0
gi|3023168|gb|AAC35010.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|302578302|gb|ADL52314.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|302746296|gb|ADL62736.1|	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
gi|303887|dbj|BAA32286.1|	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|304982|gb|AAB03011.1|	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
gi|306527935|gb|ADM97865.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|306528163|gb|ADM98093.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|306528693|gb|ADM98623.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|306529469|gb|ADM99399.1|	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|306529470|gb|ADM99400.1|	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|30725044|dbj|BAC76622.1|	0.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	2.0	4.0	0.0	2.0	1.0	1.0	1.0
gi|307543577|gb|ADN44261.1|	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3088359|dbj|BAA25846.1|	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3089609|gb|AAC15073.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
gi|3090434|dbj|BAA25878.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|309256|gb|AAA37696.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|312283563|dbj|BAJ34647.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|3128391|gb|AAC38456.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3128393|gb|AAC38457.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3157465|dbj|BAA28362.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|31690800|gb|AAP61563.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|31700532|gb|AAP64961.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
gi|3172046|dbj|BAA28631.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
gi|317373968|gb|ADV16404.1|	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|317413835|dbj|BAJ61032.1|	0.0	0.0	3.0	1.0	0.0	0.0	3.0	2.0	1.0	2.0	0.0	1.0	0.0	5.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0
gi|31745733|gb|AAP56348.1|	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|31790488|emb|CAD56668.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|3184120|emb|CAB16926.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|32450770|gb|AAM93475.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|32492888|gb|AAP85534.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3252898|gb|AAC24219.1|	0.0	0.0	2.0	0.0	4.0	1.0	2.0	1.0	3.0	2.0	1.0	4.0	1.0	1.0	2.0	1.0	5.0	2.0	1.0	0.0	0.0	0.0
gi|325504929|dbj|BAJ83606.1|	0.0	0.0	3.0	2.0	6.0	2.0	1.0	2.0	5.0	3.0	3.0	5.0	2.0	4.0	2.0	3.0	3.0	1.0	4.0	3.0	1.0	1.0
gi|325994940|emb|CBM41465.1|	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|32709098|gb|AAP86765.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|33146441|dbj|BAC79549.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|3318593|dbj|BAA31576.1|	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|33320077|gb|AAQ05801.1|AF478460_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|33519212|gb|AAQ20920.1|	0.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
gi|33732869|gb|AAQ38005.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|3426176|dbj|BAA32403.1|	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|34396228|gb|AAQ65295.1|	0.0	0.0	12.0	8.0	13.0	6.0	4.0	7.0	9.0	11.0	7.0	9.0	2.0	8.0	7.0	6.0	13.0	3.0	10.0	2.0	2.0	3.0
gi|34451973|gb|AAQ72464.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
