	ID	CSM5LLGB	CSM6J2H9	CSM79HGR	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5MEAB	ESM5MEB9	ESM5MEC7	ESM5MEDP	ESM5MEE2	ESM5MEEJ	ESM718U9	ESM7F5AE	HSM5MD6S	HSM67VDR	HSM67VDT	HSM6XRQC	HSM6XRTE	HSM7CZ2X	HSM7J4JV	HSMA33J1
0	gi|1002525|gb|AAC83383.1|	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	gi|10059904|gb|AAE36430.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2	gi|10173399|dbj|BAB04504.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3	gi|10173683|dbj|BAB04787.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	gi|10174724|dbj|BAB05824.1|	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
5	gi|10174847|dbj|BAB05947.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6	gi|10176307|dbj|BAB07402.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7	gi|104303689|gb|ABF72116.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	gi|1045034|gb|AAC41485.1|	0.0	0.0	1.0	1.0	4.0	1.0	0.0	3.0	1.0	1.0	1.0	3.0	0.0	4.0	3.0	2.0	5.0	0.0	6.0	1.0	1.0	0.0
9	gi|1061286|emb|CAA58314.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	gi|10639441|emb|CAC11443.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
11	gi|10834609|gb|AAG23740.1|AF230379_1	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0
12	gi|109150258|dbj|BAE96028.1|	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
13	gi|1095454|prf||2109195A	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
14	gi|1100077|gb|AAC05714.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
15	gi|11044945|emb|CAC14565.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
16	gi|110611196|gb|ABG77968.1|	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
17	gi|110675163|gb|ABG84150.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
18	gi|1107707|emb|CAA90903.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	gi|11095335|gb|AAG29839.1|AF307842_1	0.0	0.0	1.0	0.0	4.0	4.0	0.0	2.0	1.0	0.0	6.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0
20	gi|11127691|gb|AAG31032.1|AF229829_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
21	gi|114325969|gb|ABI64125.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	gi|1146301|gb|AAA92182.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
23	gi|11493199|emb|CAC17472.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
24	gi|115335001|gb|ABI94087.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	gi|115806943|gb|ABJ31059.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	gi|116091057|gb|ABJ56211.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
27	gi|116091161|gb|ABJ56315.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
28	gi|116094472|gb|ABJ59624.1|	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	gi|116099871|gb|ABJ65020.1|	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
30	gi|116100122|gb|ABJ65271.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	gi|116101393|gb|ABJ66539.1|	0.0	0.0	2.0	1.0	9.0	1.0	1.0	8.0	3.0	0.0	4.0	4.0	0.0	6.0	3.0	3.0	5.0	1.0	5.0	3.0	3.0	0.0
32	gi|116104086|gb|ABJ69228.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	gi|1161380|gb|AAC06117.1|	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	gi|118423883|gb|ABK90273.1|	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0
35	gi|118433275|gb|EAV39986.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
36	gi|118442732|dbj|BAF37283.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	gi|118765025|dbj|BAF39204.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
38	gi|118766126|dbj|BAF40305.1|	0.0	0.0	3.0	4.0	3.0	2.0	2.0	3.0	2.0	2.0	2.0	4.0	0.0	2.0	3.0	4.0	3.0	0.0	3.0	2.0	2.0	1.0
39	gi|119388128|gb|ABL74004.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
40	gi|1197840|gb|AAB06188.1|	0.0	0.0	3.0	2.0	6.0	0.0	2.0	7.0	3.0	5.0	7.0	12.0	1.0	6.0	7.0	6.0	12.0	0.0	8.0	5.0	0.0	3.0
41	gi|12007366|gb|AAG45158.1|AF316823_2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
42	gi|12007369|gb|AAG45161.1|AF316823_5	0.0	0.0	3.0	3.0	5.0	3.0	2.0	5.0	6.0	4.0	6.0	5.0	1.0	4.0	4.0	7.0	6.0	1.0	6.0	4.0	3.0	6.0
43	gi|122089117|emb|CAL11955.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	gi|1223762|emb|CAA57730.1|	0.0	0.0	2.0	1.0	0.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0
45	gi|122912963|gb|ABM68042.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
46	gi|12331004|gb|AAG49420.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	gi|1236529|gb|AAA92925.1|	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
48	gi|124507388|gb|ABN13675.1|	0.0	0.0	1.0	3.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	1.0
49	gi|12518380|gb|AAG58771.1|AE005590_6	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	gi|12519243|gb|AAG59436.1|AE005656_4	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	gi|125489040|gb|ABN42680.1|	0.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0
52	gi|125713017|gb|ABN51509.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
53	gi|125713103|gb|ABN51595.1|	0.0	0.0	8.0	7.0	9.0	3.0	3.0	4.0	7.0	6.0	5.0	7.0	2.0	7.0	6.0	8.0	10.0	2.0	6.0	4.0	3.0	2.0
54	gi|125714139|gb|ABN52631.1|	0.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	1.0	1.0	1.0	2.0	0.0	5.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0
55	gi|125715257|gb|ABN53749.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	gi|12581464|gb|AAG59609.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
57	gi|12584217|gb|AAG59831.1|AF329731_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	gi|12584864|gb|AAG59862.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
59	gi|12655802|gb|AAK00598.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
60	gi|12667493|gb|AAK01457.1|AF337811_2	0.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
61	gi|12802352|gb|AAK07836.1|AF305888_3	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	gi|1297373|gb|AAB81559.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
63	gi|13182951|gb|AAK15003.1|AF233372_1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	gi|13194568|gb|AAK15465.1|AF305636_1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	gi|13194574|gb|AAK15468.1|AF305918_1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	gi|1321625|dbj|BAA12704.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	gi|1334249|emb|CAA29137.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
68	gi|13358804|dbj|BAB33148.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
69	gi|1336047|gb|AAC45510.1|	0.0	0.0	2.0	9.0	1.0	2.0	0.0	3.0	1.0	0.0	2.0	1.0	0.0	5.0	3.0	3.0	2.0	0.0	1.0	1.0	2.0	2.0
70	gi|13423510|gb|AAK24010.1|	0.0	0.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
71	gi|13487793|gb|AAK27723.1|AF358444_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
72	gi|13540345|gb|AAK29422.1|AF354044_1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
73	gi|13621825|gb|AAK33600.1|	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
74	gi|13622680|gb|AAK34381.1|	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
75	gi|13816416|gb|AAK43123.1|	0.0	0.0	0.0	3.0	6.0	2.0	1.0	4.0	4.0	3.0	2.0	3.0	0.0	6.0	3.0	5.0	4.0	0.0	6.0	2.0	1.0	0.0
76	gi|13816430|gb|AAK43134.1|	0.0	0.0	3.0	2.0	2.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	4.0	2.0	0.0	1.0	2.0	0.0	0.0
77	gi|1388151|gb|AAB49623.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	gi|142222|gb|AAA22082.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
79	gi|142429|gb|AAA22191.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	gi|14246033|dbj|BAB56428.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	gi|142575|gb|AAA22260.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	gi|142578|gb|AAA22262.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
83	gi|142671|gb|AAA22307.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	gi|142853826|gb|ABO92147.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	gi|1432154|gb|AAB51564.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	gi|143652261|gb|ABO93392.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
87	gi|143951|gb|AAA22912.1|	1.0	0.0	2.0	2.0	4.0	1.0	0.0	3.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0
88	gi|143972|gb|AAA22924.1|	0.0	0.0	2.0	0.0	4.0	1.0	2.0	4.0	5.0	2.0	2.0	4.0	3.0	2.0	5.0	3.0	5.0	2.0	3.0	2.0	2.0	3.0
89	gi|144153|gb|AAA23005.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	gi|144155|gb|AAA20893.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	gi|144158|gb|AAA23007.1|	1.0	0.0	4.0	12.0	8.0	13.0	2.0	5.0	5.0	3.0	9.0	7.0	0.0	3.0	6.0	3.0	2.0	0.0	5.0	4.0	4.0	6.0
92	gi|144162|gb|AAA23008.1|	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	4.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	1.0
93	gi|144166|gb|AAA63610.1|	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	3.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0
94	gi|144225184|emb|CAJ01377.1|	0.0	0.0	7.0	2.0	6.0	2.0	2.0	2.0	8.0	5.0	4.0	7.0	2.0	4.0	4.0	6.0	6.0	2.0	8.0	2.0	1.0	2.0
95	gi|144225190|emb|CAJ01380.1|	0.0	0.0	2.0	1.0	2.0	0.0	2.0	1.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0	0.0	2.0	3.0	1.0	0.0
96	gi|144727|gb|AAA23205.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
97	gi|144746|gb|AAA23216.1|	0.0	0.0	1.0	3.0	2.0	7.0	3.0	2.0	4.0	1.0	4.0	2.0	0.0	1.0	5.0	4.0	1.0	1.0	2.0	3.0	2.0	4.0
98	gi|144751|gb|AAA23219.1|	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	gi|144759|gb|AAA23221.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
100	gi|144790|gb|AAA23230.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
101	gi|144839|gb|AAA23249.1|	1.0	0.0	1.0	1.0	1.0	4.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0
102	gi|14488127|emb|CAC42120.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
103	gi|145388|gb|AAA16430.1|	0.0	0.0	2.0	2.0	6.0	3.0	1.0	2.0	2.0	1.0	7.0	1.0	0.0	1.0	5.0	0.0	2.0	0.0	3.0	0.0	3.0	4.0
